Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1770,CA-2023-146024,2/3/23,8/3/23,Standard Class,SC-20770,Stewart Carmichael,Corporate,Pakistan,Kandhkot,Sindth,79000,southeastern,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952
1771,CA-2023-146024,2/3/23,8/3/23,Standard Class,SC-20770,Stewart Carmichael,Corporate,Pakistan,Kandhkot,Sindth,79000,southeastern,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663
1772,CA-2022-129686,27/11/2022,29/11/2022,Second Class,GG-14650,Greg Guthrie,Corporate,Pakistan,Kandhkot,Sindth,69300,southeastern,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496
1773,CA-2022-129686,27/11/2022,29/11/2022,Second Class,GG-14650,Greg Guthrie,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5
1774,CA-2020-118976,28/04/2020,3/5/20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387
1775,CA-2020-118976,28/04/2020,3/5/20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0,129.3786
1776,CA-2020-118976,28/04/2020,3/5/20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952
1777,CA-2020-118976,28/04/2020,3/5/20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0,1.512
1778,CA-2021-105347,24/11/2021,28/11/2021,Standard Class,DP-13000,Darren Powers,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9,0,180.7659
1779,CA-2021-105347,24/11/2021,28/11/2021,Standard Class,DP-13000,Darren Powers,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615
1780,CA-2022-124667,11/11/22,16/11/2022,Standard Class,BD-11770,Bryan Davis,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925
1781,CA-2022-124667,11/11/22,16/11/2022,Standard Class,BD-11770,Bryan Davis,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0,20.84
1782,CA-2021-111094,9/7/21,13/07/2021,Standard Class,CB-12535,Claudia Bergmann,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
1783,CA-2021-111094,9/7/21,13/07/2021,Standard Class,CB-12535,Claudia Bergmann,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
1784,CA-2023-166317,22/09/2023,26/09/2023,Standard Class,JE-15610,Jim Epp,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216
1785,CA-2023-166317,22/09/2023,26/09/2023,Standard Class,JE-15610,Jim Epp,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
1786,CA-2023-166317,22/09/2023,26/09/2023,Standard Class,JE-15610,Jim Epp,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
1787,CA-2023-166317,22/09/2023,26/09/2023,Standard Class,JE-15610,Jim Epp,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213
1788,CA-2021-154326,15/02/2021,19/02/2021,Standard Class,RP-19855,Roy Phan,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856
1789,CA-2021-154326,15/02/2021,19/02/2021,Standard Class,RP-19855,Roy Phan,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944
1790,CA-2021-154326,15/02/2021,19/02/2021,Standard Class,RP-19855,Roy Phan,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.5905
1791,CA-2020-102008,30/09/2020,4/10/20,Standard Class,RA-19915,Russell Applegate,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47
1792,CA-2020-120474,1/12/20,3/12/20,First Class,RP-19390,Resi Pölking,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816
1793,CA-2020-120474,1/12/20,3/12/20,First Class,RP-19390,Resi Pölking,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928
1794,CA-2020-104773,8/12/20,13/12/2020,Standard Class,TB-21175,Thomas Boland,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
1795,CA-2022-140774,5/9/22,10/9/22,Standard Class,BE-11455,Brad Eason,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985
1796,US-2023-139465,27/08/2023,30/08/2023,First Class,MR-17545,Mathew Reese,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984
1797,US-2023-139465,27/08/2023,30/08/2023,First Class,MR-17545,Mathew Reese,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113
1798,US-2023-139465,27/08/2023,30/08/2023,First Class,MR-17545,Mathew Reese,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
1799,CA-2022-100965,7/7/22,11/7/22,Standard Class,RM-19375,Raymond Messe,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321
1800,CA-2022-121034,8/8/22,10/8/22,Second Class,JF-15565,Jill Fjeld,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296
1801,CA-2022-121034,8/8/22,10/8/22,Second Class,JF-15565,Jill Fjeld,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344
1802,CA-2022-149461,13/11/2022,19/11/2022,Standard Class,AS-10135,Adrian Shami,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048
1803,CA-2023-158379,22/09/2023,26/09/2023,Second Class,JA-15970,Joseph Airdo,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
1804,CA-2023-158379,22/09/2023,26/09/2023,Second Class,JA-15970,Joseph Airdo,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
1805,CA-2023-158379,22/09/2023,26/09/2023,Second Class,JA-15970,Joseph Airdo,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954
1806,US-2022-116729,25/12/2022,28/12/2022,First Class,GK-14620,Grace Kelly,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944
1807,US-2022-116729,25/12/2022,28/12/2022,First Class,GK-14620,Grace Kelly,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0,21.7728
1808,US-2022-116729,25/12/2022,28/12/2022,First Class,GK-14620,Grace Kelly,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272
1809,CA-2022-164938,11/2/22,13/02/2022,First Class,PB-19210,Phillip Breyer,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993
1810,CA-2022-165484,23/10/2022,29/10/2022,Standard Class,HK-14890,Heather Kirkland,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117
1811,CA-2022-165484,23/10/2022,29/10/2022,Standard Class,HK-14890,Heather Kirkland,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152
1812,CA-2020-132612,9/6/20,11/6/20,Second Class,FO-14305,Frank Olsen,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021
1813,US-2023-161193,20/11/2023,26/11/2023,Standard Class,BT-11680,Brian Thompson,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13
1814,US-2023-161193,20/11/2023,26/11/2023,Standard Class,BT-11680,Brian Thompson,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714
1815,CA-2021-131597,14/09/2021,18/09/2021,Standard Class,SP-20620,Stefania Perrino,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,3,0.2,-8.5068
1816,CA-2021-164833,4/6/21,4/6/21,Same Day,LL-16840,Lauren Leatherbury,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0,3.4686
1817,CA-2021-164833,4/6/21,4/6/21,Same Day,LL-16840,Lauren Leatherbury,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558
1818,CA-2021-125423,13/12/2021,15/12/2021,Second Class,MC-17575,Matt Collins,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0,4.5816
1819,US-2020-130379,25/05/2020,29/05/2020,Standard Class,JL-15235,Janet Lee,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32
1820,US-2020-130379,25/05/2020,29/05/2020,Standard Class,JL-15235,Janet Lee,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189
1821,CA-2022-168956,16/02/2022,20/02/2022,Standard Class,EA-14035,Erin Ashbrook,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568
1822,CA-2022-168956,16/02/2022,20/02/2022,Standard Class,EA-14035,Erin Ashbrook,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,0.2,1.8312
1823,CA-2022-168956,16/02/2022,20/02/2022,Standard Class,EA-14035,Erin Ashbrook,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982
1824,CA-2022-168956,16/02/2022,20/02/2022,Standard Class,EA-14035,Erin Ashbrook,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,0.2,1.8144
1825,CA-2022-167507,22/12/2022,28/12/2022,Standard Class,SA-20830,Sue Ann Reed,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056
1826,CA-2022-167507,22/12/2022,28/12/2022,Standard Class,SA-20830,Sue Ann Reed,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,0.2,3.108
1827,CA-2022-167507,22/12/2022,28/12/2022,Standard Class,SA-20830,Sue Ann Reed,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,0.2,4.8416
1828,CA-2022-109344,8/2/22,11/2/22,Second Class,CH-12070,Cathy Hwang,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973
1829,US-2021-140851,13/07/2021,15/07/2021,Second Class,ND-18460,Neil Ducich,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6,0,18.6624
1830,CA-2020-103373,18/05/2020,24/05/2020,Standard Class,BS-11755,Bruce Stewart,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558
1831,CA-2023-145884,21/10/2023,21/10/2023,Same Day,SL-20155,Sara Luxemburg,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792
1832,CA-2023-145884,21/10/2023,21/10/2023,Same Day,SL-20155,Sara Luxemburg,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0,62.9064
1833,CA-2021-131422,5/11/21,9/11/21,Standard Class,GB-14530,George Bell,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.875
1834,CA-2023-162691,1/8/23,7/8/23,Standard Class,AS-10045,Aaron Smayling,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967
1835,CA-2023-162691,1/8/23,7/8/23,Standard Class,AS-10045,Aaron Smayling,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,7,0.2,12.7008
1836,CA-2020-141278,21/06/2020,24/06/2020,First Class,RM-19375,Raymond Messe,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5,0,6.206
1837,CA-2023-122693,19/02/2023,21/02/2023,Second Class,NH-18610,Nicole Hansen,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994
1838,CA-2020-117345,1/8/20,5/8/20,Standard Class,BF-10975,Barbara Fisher,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211
1839,CA-2020-117345,1/8/20,5/8/20,Standard Class,BF-10975,Barbara Fisher,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352
1840,CA-2020-117345,1/8/20,5/8/20,Standard Class,BF-10975,Barbara Fisher,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245
1841,CA-2020-117345,1/8/20,5/8/20,Standard Class,BF-10975,Barbara Fisher,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
1842,CA-2022-157763,18/07/2022,23/07/2022,Standard Class,KH-16330,Katharine Harms,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,0,39.4268
1843,CA-2021-135391,9/2/21,11/2/21,Second Class,FA-14230,Frank Atkinson,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324
1844,CA-2021-135391,9/2/21,11/2/21,Second Class,FA-14230,Frank Atkinson,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588
1845,US-2023-113852,29/07/2023,2/8/23,Standard Class,GW-14605,Giulietta Weimer,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.7741
1846,US-2023-158512,12/1/23,17/01/2023,Second Class,DA-13450,Dianna Arnett,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384
1847,US-2023-158512,12/1/23,17/01/2023,Second Class,DA-13450,Dianna Arnett,Home Office,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,15.8256
1848,CA-2023-128370,10/9/23,10/9/23,Same Day,FH-14275,Frank Hawley,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764
1849,CA-2023-128370,10/9/23,10/9/23,Same Day,FH-14275,Frank Hawley,Corporate,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245
1850,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328
1851,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68
1852,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,5,0,11.88
1853,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Umerkot,Sindth,69300,southeastern,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0,49.105
1854,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0,45.9754
1855,CA-2021-160472,20/07/2021,25/07/2021,Second Class,RK-19300,Ralph Kennedy,Consumer,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178
1856,CA-2020-114643,13/06/2020,17/06/2020,Standard Class,FM-14215,Filia McAdams,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3,0,4.7916
1857,US-2023-158218,12/5/23,15/05/2023,Second Class,AC-10420,Alyssa Crouse,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
1858,US-2023-158218,12/5/23,15/05/2023,Second Class,AC-10420,Alyssa Crouse,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072
1859,CA-2021-121608,3/9/21,5/9/21,First Class,JB-15400,Jennifer Braxton,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528
1860,CA-2021-121608,3/9/21,5/9/21,First Class,JB-15400,Jennifer Braxton,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,1,0,25.1225
1861,US-2023-121251,26/03/2023,27/03/2023,First Class,GM-14440,Gary McGarr,Consumer,Pakistan,Matiari ,Sindth,70150,southeastern,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764
1862,US-2023-121251,26/03/2023,27/03/2023,First Class,GM-14440,Gary McGarr,Consumer,Pakistan,Matiari ,Sindth,70150,southeastern,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.5888
1863,CA-2020-151078,12/11/20,12/11/20,Same Day,RF-19840,Roy Französisch,Consumer,Pakistan,Matiari ,Sindth,70150,southeastern,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632
1864,US-2022-100839,13/10/2022,17/10/2022,Standard Class,NC-18625,Noah Childs,Corporate,Pakistan,Matiari ,Sindth,70150,southeastern,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568
